X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,oid
-83.0223622,42.3672656150001,3690693,2110240077,Beaufait St & Gratiot Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/24 13:18:00+00,09:18:00,7,9,2021,0707,07,261635162002006,Gratiot-Grand,5,48207,-83.0223621997521,42.3672656149601,411208
-83.227472048,42.426710003,3691335,2110260020,Margareta St & Stahelin Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/26 09:33:00+00,05:33:00,2,5,2021,0807,08,261635405004009,Evergreen-Outer Drive,1,48219,-83.2274720475946,42.42671000315,411307
-82.9486469299999,42.427862916,3693007,2110300067,Wayburn St & Casino St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/30 11:20:00+00,07:20:00,6,7,2021,0907,09,261635007003009,Moross-Morang,4,48224,-82.948646930474,42.4278629155945,411532
-82.9976538619999,42.4436988300001,3695431,2111050197,Fairmount Dr & Hamburg St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/05 21:31:00+00,17:31:00,5,17,2021,0901,09,261635032002014,Conner Creek,3,48205,-82.9976538620953,42.443698829623,411911
-83.071658175,42.419959701,3698835,2111140279,Jerome St & Mitchell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/15 04:22:00+00,23:22:00,7,23,2021,1107,11,261635072002015,Cadillac Heights,3,48212,-83.0716581748172,42.4199597013485,412423
-83.251106829,42.3813315410001,3699256,2111160028,Glendale St & Bentler St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/16 13:57:00+00,08:57:00,2,8,2021,0603,06,261635439001015,Brightmoor,1,48223,-83.2511068286594,42.3813315410512,412495
-83.238870678,42.42958021,3699265,2111160052,Evergreen Rd & W 7 Mile Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/16 15:30:00+00,10:30:00,2,10,2021,0802,08,261635407003010,O'Hair Park,1,48219,-83.2388706783937,42.4295802102733,412500
-83.129789616,42.312836679,3705485,2112030160,Pitt St & Inglis St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/03 20:30:00+00,15:30:00,5,15,2021,0407,04,261635241002003,Springwells,6,48209,-83.1297896156013,42.3128366790737,413419
-82.997828081,42.391778081,3706343,2112050307,E I 94 Service Drive & Saint Clair St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/06 06:34:00+00,01:34:00,1,1,2021,0501,05,261635143002003,West End,4,48213,-82.997828080779,42.3917780812543,413555
-83.162586126,42.25910499,3709303,2112130218,S Beatrice St & Salliotte St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/13 23:37:00+00,18:37:00,1,18,2021,0415,04,261635248003005,Boynton,6,48217,-83.1625861264375,42.259104990148,413999
-83.133392425,42.372892366,3709720,2112140237,Collingwood St & Yosemite St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/15 00:10:00+00,19:10:00,2,19,2021,1004,10,261635308003008,Nardin Park,7,48204,-83.1333924247458,42.372892365997,414060
-82.940076225,42.4044145720001,3710266,2112160039,Courville St & Frankfort St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/16 13:22:00+00,08:22:00,4,8,2021,0504,05,261635014003010,Morningside,4,48224,-82.9400762251617,42.4044145720687,414134
-83.080707117,42.4126491530001,3711570,2112190221,Victor St & Orleans St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/20 01:55:00+00,20:55:00,7,20,2021,1110,11,261635104002016,North Campau,3,48203,-83.0807071172633,42.4126491530314,414365
-82.9487536829999,42.447514997,3714508,2112250114,Shakespeare St & Edmore Dr,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/25 22:28:00+00,17:28:00,6,17,2021,0903,09,261635001001011,Regent Park,3,48205,-82.9487536828434,42.4475149968271,414644
-83.143504768,42.427990375,3715427,2112280296,Santa Rosa Dr & Margareta St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/29 06:20:00+00,01:20:00,3,1,2021,1208,12,261635386001008,Bagley,2,48221,-83.1435047678932,42.4279903747013,414787
-83.179470673,42.4093690120001,3716088,2112300266,Puritan St & Schaefer Hwy,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/31 06:20:00+00,01:20:00,5,1,2021,0201,02,261635369001006,Harmony Village,2,48235,-83.1794706732189,42.4093690123304,414907
